,C,Al,V,Cr,Mn,Fe,Co,Ni,Cu,Mo,Ti,Hom_Temp(K),CR(%),Anneal_Temp(K),Anneal_Time(h),Miedema_dH_inter,Miedema_dH_amor,Miedema_dH_ss_min,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,mean atomic_mass,std_dev atomic_mass,mean atomic_radius,std_dev atomic_radius,mean mendeleev_no,std_dev mendeleev_no,mean electrical_resistivity,std_dev electrical_resistivity,mean thermal_conductivity,std_dev thermal_conductivity,mean melting_point,std_dev melting_point,mean bulk_modulus,std_dev bulk_modulus,mean coefficient_of_linear_thermal_expansion,std_dev coefficient_of_linear_thermal_expansion,Liquidus,Solidus,AnnealT Specific heat,AnnealT Gibbs (BCC-FCC),AnnealT Gibbs (HCP-FCC),RoomT Specific heat,RoomT Gibbs (BCC-FCC),RoomT Gibbs (HCP-FCC),YS,UTS,Elongation,Density
158,0.8,0,0,19.84,19.84,19.84,19.84,19.84,0,0,0,1473,60,1173,0.05,-0.165242512,-0.079666424,-0.201541836,0.041966148,4.33161897,-0.001237971,1.89733888,1.347641834,-0.013661206,-7.756947043,0.062322034,0.164418048,8.048,5.73169664,4.052752,88.170464,0.411069495,9.864336896,-0.037958196,55.72858442,5.229332451,1.37456,0.072871645,62.0656,5.041566354,4.37E-07,1.13E-06,75.08352,38.3489792,1817.1904,310.1904209,160.968,27.87624401,1.29E-05,5.97E-06,1583.26,1489.12,35.7816,73131.5,73131.5,27.0892,2632.917606,19330.2,1060,1161,13.2,7.992702759
159,0.8,0,0,19.84,19.84,19.84,19.84,19.84,0,0,0,0,60,1173,0.05,-0.165242512,-0.079666424,-0.201541836,0.041966148,4.33161897,-0.001237971,1.89733888,1.347641834,-0.013661206,-7.756947043,0.062322034,0.164418048,8.048,5.73169664,4.052752,88.170464,0.411069495,9.864336896,-0.037958196,55.72858442,5.229332451,1.37456,0.072871645,62.0656,5.041566354,4.37E-07,1.13E-06,75.08352,38.3489792,1817.1904,310.1904209,160.968,27.87624401,1.29E-05,5.97E-06,1583.26,1489.12,35.7816,73131.5,73131.5,27.0892,2632.917606,19330.2,974,1092,10.8,7.992702759
160,0,0,0,20.06,19.91,19.88,20.08,20.07,0,0,0,1473,80,1473,2,-0.159998034,-0.07504513,-0.196897291,0.022476522,5.782463397,-0.004263964,1.51859786,1.033513325,-0.013380789,-26.48643377,0.05739294,0.155967581,8.0019,4.16893576,4.027316,85.258999,0.186520354,7.084654839,-0.016544909,56.08411936,2.876998398,1.379925,0.027403175,61.8051,3.839428526,3.59E-07,6.03E-07,74.65708,37.96803493,1801.5917,239.6757164,162.054,24.87024822,1.29E-05,5.97E-06,1595.55,1559.47,38.085,100180,100180,27.1147,3192.363477,19327.2,185,520,63,8.029032876
161,0.93,0,0,20.12,20.05,19.92,18.98,20,0,0,0,0,0,0,0,-0.165856592,-0.080107899,-0.202195214,0.044347677,4.158115328,-0.001127666,1.96385353,1.347681246,-0.01369318,-6.962457656,0.063234894,0.166255004,8.0427,5.99561232,4.052719,88.77269,0.434296873,10.381611,-0.041411843,55.63691726,5.511048009,1.374,0.077735018,62.0803,5.22200502,4.53E-07,1.20E-06,74.8947,38.51805621,1820.4331,321.2450625,160.5869,28.36058641,1.29E-05,6.01E-06,1579.01,1485.04,39.9292,101152,101152,27.0524,2419.472121,19340.5,277,605,50,7.977942315
162,0.93,0,0,20.12,20.05,19.92,18.98,20,0,0,0,1473,0,0,0,-0.165856592,-0.080107899,-0.202195214,0.044347677,4.158115328,-0.001127666,1.96385353,1.347681246,-0.01369318,-6.962457656,0.063234894,0.166255004,8.0427,5.99561232,4.052719,88.77269,0.434296873,10.381611,-0.041411843,55.63691726,5.511048009,1.374,0.077735018,62.0803,5.22200502,4.53E-07,1.20E-06,74.8947,38.51805621,1820.4331,321.2450625,160.5869,28.36058641,1.29E-05,6.01E-06,1579.01,1485.04,39.7662,100031,100031,27.0524,2419.472121,19340.5,287,590,38,7.977942315
163,0.93,0,0,20.12,20.05,19.92,18.98,20,0,0,0,1473,80,1473,1,-0.165856592,-0.080107899,-0.202195214,0.044347677,4.158115328,-0.001127666,1.96385353,1.347681246,-0.01369318,-6.962457656,0.063234894,0.166255004,8.0427,5.99561232,4.052719,88.77269,0.434296873,10.381611,-0.041411843,55.63691726,5.511048009,1.374,0.077735018,62.0803,5.22200502,4.53E-07,1.20E-06,74.8947,38.51805621,1820.4331,321.2450625,160.5869,28.36058641,1.29E-05,6.01E-06,1579.01,1485.04,39.7662,100031,100031,27.0524,2419.472121,19340.5,344,760,46,7.977942315
164,0.5,0,0,10,30,49.5,10,0,0,0,0,0,0,0,0,-0.036080129,0.030576647,-0.156717013,0.03777863,8.725809142,-0.00254685,1.8588,1.34743967,-0.009945899,-6.968697802,0.053888087,0.13084725,7.63,2.013,3.88045,84.8769,0.334544499,6.1796755,-0.022904051,55.2776715,4.307585447,1.3915,0.063830611,60.77,3.63611537,5.50E-07,1.13E-06,62.04,45.22112163,1765.945,297.627,154.315,30.95066522,1.42E-05,6.68E-06,1624.32,1581.43,39.8437,104916,104916,27.4592,-12787.9,0,146,488,40,7.751740079
165,0.5,0,0,10,30,49.5,10,0,0,0,0,1473,0,0,0,-0.036080129,0.030576647,-0.156717013,0.03777863,8.725809142,-0.00254685,1.8588,1.34743967,-0.009945899,-6.968697802,0.053888087,0.13084725,7.63,2.013,3.88045,84.8769,0.334544499,6.1796755,-0.022904051,55.2776715,4.307585447,1.3915,0.063830611,60.77,3.63611537,5.50E-07,1.13E-06,62.04,45.22112163,1765.945,297.627,154.315,30.95066522,1.42E-05,6.68E-06,1624.32,1581.43,38.3428,94685.9,94685.9,27.4592,-12787.9,0,238,739,56.5,7.751740079
166,0.5,0,0,10,30,49.5,10,0,0,0,0,1473,60,1173,0.05,-0.036080129,0.030576647,-0.156717013,0.03777863,8.725809142,-0.00254685,1.8588,1.34743967,-0.009945899,-6.968697802,0.053888087,0.13084725,7.63,2.013,3.88045,84.8769,0.334544499,6.1796755,-0.022904051,55.2776715,4.307585447,1.3915,0.063830611,60.77,3.63611537,5.50E-07,1.13E-06,62.04,45.22112163,1765.945,297.627,154.315,30.95066522,1.42E-05,6.68E-06,1624.32,1581.43,35.1327,67909.5,67909.5,27.4592,-12787.9,0,530,961,60.2,7.751740079
167,0,0,0,20,20,20,0,20,20,0,0,1273,0,0,0,0.105537355,0.154411731,-0.044169801,0.02122795,8.457268636,-0.004275648,1.44,1.033494273,-0.013380867,-29.69396149,0.061481614,0.1584,8.4,2.72,3.846,78.984,0.288519919,11.9688,-0.039409723,57.003709,4.368705455,1.38,0.027386128,63.4,6.024948133,3.51E-07,6.10E-07,134.56,152.5171072,1719.154,312.8709775,154,24.08318916,1.37E-05,6.18E-06,1496.56,1287.76,44.4807,11695.81538,78800.91538,25.6798,7222.756887,15411.52689,342,503,10.9,8.058199039
168,0,0,0,20,20,20,0,20,20,0,0,1273,25,0,0,0.105537355,0.154411731,-0.044169801,0.02122795,8.457268636,-0.004275648,1.44,1.033494273,-0.013380867,-29.69396149,0.061481614,0.1584,8.4,2.72,3.846,78.984,0.288519919,11.9688,-0.039409723,57.003709,4.368705455,1.38,0.027386128,63.4,6.024948133,3.51E-07,6.10E-07,134.56,152.5171072,1719.154,312.8709775,154,24.08318916,1.37E-05,6.18E-06,1496.56,1287.76,44.4807,11695.81538,78800.91538,25.6798,7222.756887,15411.52689,634,839,7.6,8.058199039
169,0,0,0,20,20,20,0,20,20,0,0,1273,45,0,0,0.105537355,0.154411731,-0.044169801,0.02122795,8.457268636,-0.004275648,1.44,1.033494273,-0.013380867,-29.69396149,0.061481614,0.1584,8.4,2.72,3.846,78.984,0.288519919,11.9688,-0.039409723,57.003709,4.368705455,1.38,0.027386128,63.4,6.024948133,3.51E-07,6.10E-07,134.56,152.5171072,1719.154,312.8709775,154,24.08318916,1.37E-05,6.18E-06,1496.56,1287.76,44.4807,11695.81538,78800.91538,25.6798,7222.756887,15411.52689,752,1052,6.1,8.058199039
170,0,0,0,20,20,20,0,20,20,0,0,1273,65,0,0,0.105537355,0.154411731,-0.044169801,0.02122795,8.457268636,-0.004275648,1.44,1.033494273,-0.013380867,-29.69396149,0.061481614,0.1584,8.4,2.72,3.846,78.984,0.288519919,11.9688,-0.039409723,57.003709,4.368705455,1.38,0.027386128,63.4,6.024948133,3.51E-07,6.10E-07,134.56,152.5171072,1719.154,312.8709775,154,24.08318916,1.37E-05,6.18E-06,1496.56,1287.76,44.4807,11695.81538,78800.91538,25.6798,7222.756887,15411.52689,1074,1216,5.5,8.058199039
171,0,0,0,20,20,20,0,20,20,0,0,1273,85,0,0,0.105537355,0.154411731,-0.044169801,0.02122795,8.457268636,-0.004275648,1.44,1.033494273,-0.013380867,-29.69396149,0.061481614,0.1584,8.4,2.72,3.846,78.984,0.288519919,11.9688,-0.039409723,57.003709,4.368705455,1.38,0.027386128,63.4,6.024948133,3.51E-07,6.10E-07,134.56,152.5171072,1719.154,312.8709775,154,24.08318916,1.37E-05,6.18E-06,1496.56,1287.76,44.4807,11695.81538,78800.91538,25.6798,7222.756887,15411.52689,1178,1302,4.3,8.058199039
172,0,0,0,20,20,20,20,20,0,0,0,1473,92,0,0,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,38.0889,100193,100193,27.1058,3118.299459,19330.2,1160,1407,6,8.027646722
173,0,0,0,20,20,20,20,20,0,0,0,1473,92,1073,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,33.4838,64199.5,64199.5,27.1058,3118.299459,19330.2,455,700,58,8.027646722
174,0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,0,1373,50,0,0,-0.221224113,-0.13788874,-0.255947269,0.023847132,4.470149288,0.003415545,1.29696264,1.076656415,-0.012198052,-21.4495495,0.048009425,0.126596295,8.3659,5.04512028,4.280235,85.938187,0.224587293,9.184407423,-0.027441024,55.64992035,6.086406139,1.37195,0.035905956,62.6831,5.233194328,8.82E-08,3.14E-08,94.7575,26.71151371,1848.855968,263.0701303,170.1454,19.47316687,1.11E-05,4.46E-06,1698.2,1686.4,35.7714,87527.5,87527.5,26.6678,8462.065716,24311.8,939,975,12.3,7.983333907
175,0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,0,1373,70,0,0,-0.221224113,-0.13788874,-0.255947269,0.023847132,4.470149288,0.003415545,1.29696264,1.076656415,-0.012198052,-21.4495495,0.048009425,0.126596295,8.3659,5.04512028,4.280235,85.938187,0.224587293,9.184407423,-0.027441024,55.64992035,6.086406139,1.37195,0.035905956,62.6831,5.233194328,8.82E-08,3.14E-08,94.7575,26.71151371,1848.855968,263.0701303,170.1454,19.47316687,1.11E-05,4.46E-06,1698.2,1686.4,35.7714,87527.5,87527.5,26.6678,8462.065716,24311.8,1068,1117,6.5,7.983333907
176,0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,0,1373,70,1073,1,-0.221224113,-0.13788874,-0.255947269,0.023847132,4.470149288,0.003415545,1.29696264,1.076656415,-0.012198052,-21.4495495,0.048009425,0.126596295,8.3659,5.04512028,4.280235,85.938187,0.224587293,9.184407423,-0.027441024,55.64992035,6.086406139,1.37195,0.035905956,62.6831,5.233194328,8.82E-08,3.14E-08,94.7575,26.71151371,1848.855968,263.0701303,170.1454,19.47316687,1.11E-05,4.46E-06,1698.2,1686.4,32.5305,61796.4,61796.4,26.6678,8462.065716,24311.8,366,729,59,7.983333907
177,0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,0,1373,70,1173,1,-0.221224113,-0.13788874,-0.255947269,0.023847132,4.470149288,0.003415545,1.29696264,1.076656415,-0.012198052,-21.4495495,0.048009425,0.126596295,8.3659,5.04512028,4.280235,85.938187,0.224587293,9.184407423,-0.027441024,55.64992035,6.086406139,1.37195,0.035905956,62.6831,5.233194328,8.82E-08,3.14E-08,94.7575,26.71151371,1848.855968,263.0701303,170.1454,19.47316687,1.11E-05,4.46E-06,1698.2,1686.4,33.5611,70091.8,70091.8,26.6678,8462.065716,24311.8,261,618,60.4,7.983333907
178,0,2.44,0,24.39,0,24.39,24.39,24.39,0,0,0,1373,70,1273,1,-0.221224113,-0.13788874,-0.255947269,0.023847132,4.470149288,0.003415545,1.29696264,1.076656415,-0.012198052,-21.4495495,0.048009425,0.126596295,8.3659,5.04512028,4.280235,85.938187,0.224587293,9.184407423,-0.027441024,55.64992035,6.086406139,1.37195,0.035905956,62.6831,5.233194328,8.82E-08,3.14E-08,94.7575,26.71151371,1848.855968,263.0701303,170.1454,19.47316687,1.11E-05,4.46E-06,1698.2,1686.4,34.642,78673.5,78673.5,26.6678,8462.065716,24311.8,210,559,73.1,7.983333907
179,0,0,0,20,20,20,20,20,0,0,0,1273,50,0,0,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,35.7111,81633.5,81633.5,27.1058,3118.299459,19330.2,1072,1091,9.1,8.027646722
180,0,0,0,20,20,20,20,20,0,0,0,1273,50,873,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,31.3933,48019,48019,27.1058,3118.299459,19330.2,1011,1035,10.4,8.027646722
181,0,0,0,20,20,20,20,20,0,0,0,1273,50,923,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,31.9044,51937.5,51937.5,27.1058,3118.299459,19330.2,631,757,27,8.027646722
182,0,0,0,20,20,20,20,20,0,0,0,1273,50,973,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,32.4229,55942.4,55942.4,27.1058,3118.299459,19330.2,407,679,41,8.027646722
183,0,0,0,20,20,20,20,20,0,0,0,1273,50,1173,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,34.5792,72769,72769,27.1058,3118.299459,19330.2,234,589,50.1,8.027646722
184,0,0,0,20,20,20,20,20,0,0,0,0,0,0,0,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,39.3059,108496,108496,27.1058,3118.299459,19330.2,250,500,52,8.027646722
185,0,0,0,20,20,20,20,20,0,0,0,1273,0,0,0,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,35.7111,81633.5,81633.5,27.1058,3118.299459,19330.2,243,558,57.7,8.027646722
186,0,0,0,20,20,20,20,20,0,0,0,1273,80,1173,6,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,34.5792,72769,72769,27.1058,3118.299459,19330.2,249,621,47,8.027646722
187,0,0,0,20,20,20,20,20,0,0,0,1073,60,1073,4,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,33.4838,64199.5,64199.5,27.1058,3118.299459,19330.2,371,675,54,8.027646722
188,0,0,0,18,27.333,27.334,0,27.333,0,0,0,1473,86,1173,1,-0.118911797,-0.04033477,-0.193321258,0.022947309,4.857052697,-0.008083374,1.587154311,1.033467364,-0.011408933,-21.66613754,0.060598807,0.162741869,7.91333,4.169186222,3.919604,84.7173049,0.1793372,6.723654667,-0.014834985,55.68285316,2.614666897,1.3863335,0.025843511,61.64665,4.11267295,4.63E-07,6.95E-07,65.792204,41.67596713,1774.92125,255.1359544,157.2668,27.60439664,1.37E-05,6.61E-06,1548.19,1510.82,35.1228,71007.1,71007.1,26.4807,11306.55,19499.8,262,632,36.4,7.898722558
189,0,0,0,20,20,20,20,20,0,0,0,1473,87,1073,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,33.4838,64199.5,64199.5,27.1058,3118.299459,19330.2,394,657,51.3,8.027646722
190,0,0,0,20,20,20,20,20,0,0,0,1473,87,1273,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,35.7111,81633.5,81633.5,27.1058,3118.299459,19330.2,191,568,60.5,8.027646722
191,0,0,0,20,20,20,20,20,0,0,0,1473,87,1423,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,37.4799,95452.8,95452.8,27.1058,3118.299459,19330.2,167,532,58.1,8.027646722
192,0,0,0,31,0,0,31,31,0,7,0,0,60,1173,1,-0.145544909,-0.058800332,-0.121994668,0.028968209,3.94810974,-0.007562555,1.7422,1.066907717,-0.010603246,-12.63559116,0.049569721,0.12741,8.17,5.27,4.4857,91.2387,0.217143547,9.763481,-0.022316591,59.29883545,12.51301556,1.3725,0.037021805,62.2,5.214689104,8.41E-08,3.48E-08,98.08,14.0262911,1962.28,384.399372,177.3,20.31549404,1.00E-05,4.81E-06,1649.87,1625.48,36.0321,64670.3,64670.3,24.644,4212.04,11275.1,652,1253,44,8.460988371
193,0,0,0,31,0,0,31,31,0,7,0,1473,60,1173,1,-0.145544909,-0.058800332,-0.121994668,0.028968209,3.94810974,-0.007562555,1.7422,1.066907717,-0.010603246,-12.63559116,0.049569721,0.12741,8.17,5.27,4.4857,91.2387,0.217143547,9.763481,-0.022316591,59.29883545,12.51301556,1.3725,0.037021805,62.2,5.214689104,8.41E-08,3.48E-08,98.08,14.0262911,1962.28,384.399372,177.3,20.31549404,1.00E-05,4.81E-06,1649.87,1625.48,36.0321,64670.3,64670.3,24.644,4212.04,11275.1,560,1135,35,8.460988371
194,0,0,0,0,33.333,33.334,0,0,33.333,0,0,1073,86,1073,1,0.173875474,0.20887552,-0.043923249,0.024213077,1.889002459,0.000436387,1.555551111,1.033506811,-0.009133863,-15.57953528,0.049083545,0.106667733,8.66666,7.555577777,3.5633405,67.7234713,0.237816437,8.086642899,-0.025483916,58.10965902,4.729763507,1.3833335,0.028867441,64.3333,6.658307343,5.19E-07,7.99E-07,162.599174,208.7389437,1562.592484,229.7385952,143.3336,25.16620088,1.67E-05,4.95E-06,1558.92,1176.93,36.6479,56573.84086,56573.84086,29.0355,1780.46,9988.54,470,626,25,8.089510659
195,0,7.5,0,0,30.833,30.834,0,0,30.833,0,0,1073,86,1073,1,-0.038983219,0.010303296,-0.192409007,0.035761651,4.492227514,-0.008239219,2.255970111,1.076265614,-0.010663543,-8.338086966,0.053053578,0.119711643,8.99166,3.597240777,3.5503405,64.6384713,0.292440787,9.772767529,-0.045193988,55.77504829,10.68841814,1.3733335,0.049636367,65.5083,7.909579292,4.82E-07,7.60E-07,168.029174,195.9628007,1515.408484,290.8859505,138.2836,31.53179742,1.71E-05,5.04E-06,1564.9,1193.82,37.4412,62532.05558,62532.05558,30.1482,-6218.1,15445.9,539,690,29,7.542688485
196,0,0,0,20,20,20,20,20,0,0,0,1373,92,948,0.5,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,32.1627,53929.4,53929.4,27.1058,3118.299459,19330.2,798,887,26,8.027646722
197,0,0,0,20,20,20,20,20,0,0,0,1373,0,1473,1,-0.159801674,-0.074885761,-0.197066612,0.022496395,5.793658002,-0.004285451,1.52,1.03351308,-0.013380867,-26.43981334,0.05740398,0.156,8,4.16,4.026,85.242,0.186320095,7.072,-0.016503928,56.081148,2.872633814,1.38,0.027386128,61.8,3.834057903,3.60E-07,6.04E-07,74.56,38.01931088,1801.2,239.6261672,162,24.8997992,1.30E-05,5.98E-06,1595.26,1559.15,38.0889,100193,100193,27.1058,3118.299459,19330.2,225,557,60,8.027646722
198,0,0,10,15,5,35,10,25,0,0,0,1373,75,1023,0.166666667,-0.253863478,-0.160519991,-0.28273103,0.024205725,3.982747268,0.00275389,1.5225,1.043116855,-0.013376253,-22.82959811,0.060846055,0.159725,7.95,6.26,4.339,80.9175,0.221843138,8.641375,-0.024249559,55.75288675,3.150184472,1.3775,0.028347335,61.45,4.705274741,1.70E-07,3.35E-07,78.34,27.85948974,1863.9,221.0790832,168.5,15.40576718,1.14E-05,4.24E-06,1609.48,1564.7,32.1914,59577,59577,27.2931,4122.664503,19611.6,761,936,28.3,7.874701271
199,0,0,0,10,40,40,10,0,0,0,0,1473,0,0,0,-0.030007015,0.034908459,-0.139766976,0.026096133,17.84930457,-0.011438903,1.73,1.03344737,-0.009923171,-14.57129643,0.052540004,0.1333,7.5,0.96,3.729,82.528,0.14096941,4.4252,-0.00860374,55.4061475,1.973895314,1.395,0.018463724,60.5,2.003784299,6.35E-07,8.10E-07,54.52,47.60165518,1726.8,248.6842954,150,30.64953408,1.52E-05,7.03E-06,1585.79,1561.19,38.9804,95737.4,95737.4,28.3011,-13713.1,0,177,417,50.4,7.731807145
200,0,0,0,12.5,0,55,17.5,10,0,5,0,1523,79,0,0,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,36.9558,96880.9,96880.9,25.1593,5335.772999,19505.5,1424,1424,10.7,8.198057688
201,0,0,0,12.5,0,55,17.5,10,0,5,0,1523,79,1173,1,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,37.9902,65654.9,65654.9,25.1593,5335.772999,19505.5,443,840,61.6,8.198057688
202,0,0,0,12.5,0,55,17.5,10,0,5,0,1523,79,1273,1,-0.089733501,-0.012378747,-0.186474709,0.026227223,8.597287091,0.00831664,1.204375,1.067175623,-0.010590417,-15.39601936,0.032660263,0.08331875,8.025,2.335,4.41975,86.092,0.164798515,6.187725,-0.012146818,58.19391163,11.13483443,1.38875,0.032770028,61.375,3.601342433,9.13E-08,2.73E-08,89.3,17.43469784,1895.55,330.4391847,174.5,17.6838954,1.10E-05,3.58E-06,1710.13,1697.05,34.4179,74205.6,74205.6,25.1593,5335.772999,19505.5,301,718,77.5,8.198057688
